CERS,SS,NEW,100,2.360,2.36,2.3600000,1406,191706149900003,10:24,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,02,909224,854300
CERS,SS,NEW,100,2.365,2.36,2.3700000,1406,191706149900003,10:24,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,04,909672,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900003,10:24,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,11,910892,854300
CERS,SS,NEW,100,2.365,2.36,2.3700000,1406,191706149900003,10:25,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,59,930540,854300
CERS,SS,NEW,100,2.365,2.36,2.3700000,1406,191706149900003,10:27,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,02,939982,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900003,10:27,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,02,939993,854300
CERS,SS,NEW,100,2.365,2.36,2.3700000,1406,191706149900003,10:27,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,02,939995,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900003,10:27,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,02,939998,0
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900003,10:27,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,31,944321,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900003,10:29,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,30,960876,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900003,10:30,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,00,969012,854300
CERS,SS,NEW,200,2.360,2.36,2.3700000,1406,191706149900004,10:33,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,07,010998,854300
CERS,SS,NEW,200,2.360,2.36,2.3700000,1406,191706149900004,10:33,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,07,011008,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:33,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,07,011010,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:33,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,32,016697,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:36,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,07,049583,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:37,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,35,064327,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:41,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,37,109761,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:43,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,07,129108,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:45,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,00,150153,0
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:45,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,00,150161,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:45,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,37,157527,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:46,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,20,166779,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:47,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,09,179141,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:47,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,09,179188,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:49,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,54,210527,854300
CERS,SS,NEW,100,2.365,2.36,2.3700000,1406,191706149900004,10:50,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,45,218921,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:51,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,02,221916,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:53,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,50,244663,854300
CERS,SS,NEW,300,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,38,259293,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,38,259305,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,38,259310,0
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,38,259314,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,38,259318,854300
CERS,SS,NEW,100,2.365,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,38,259334,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,45,261525,854300
CERS,SS,NEW,300,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264219,854300
CERS,SS,NEW,300,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264232,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264238,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264241,854300
CERS,SS,NEW,100,2.360,2.36,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264245,854300
CERS,SS,NEW,200,2.350,2.35,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264248,854300
CERS,SS,NEW,100,2.350,2.35,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264269,854300
CERS,SS,NEW,200,2.350,2.35,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264273,0
CERS,SS,NEW,100,2.350,2.35,2.3700000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,56,264275,854300
CERS,SS,NEW,12,2.350,2.35,2.3600000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,57,264364,854300
CERS,SS,NEW,199,2.350,2.35,2.3600000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,57,264376,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,57,264378,854300
CERS,SS,NEW,200,2.350,2.35,2.3600000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,57,264382,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:55,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,59,265085,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271744,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271752,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271764,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271770,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271775,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271779,0
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271792,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271805,854300
CERS,SS,NEW,200,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271811,854300
CERS,SS,NEW,212,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271815,854300
CERS,SS,NEW,792,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271819,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271824,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271843,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,34,271845,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,35,271857,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,36,272010,854300
CERS,SS,NEW,100,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,36,272021,854300
CERS,SS,NEW,202,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,36,272023,0
CERS,SS,NEW,982,2.350,2.36,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,36,272027,854300
CERS,SS,NEW,742,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,36,272189,854300
CERS,SS,NEW,262,2.350,2.35,2.3600000,1406,191706149900004,10:56,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,36,272197,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:15,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,36,448173,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:18,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,20,469512,854300
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,19,478768,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,23,479419,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,23,479448,473640
S,SS,NEW,700,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,23,479451,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,23,479455,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,25,479635,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480073,0
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480085,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480094,473640
S,SS,NEW,40,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480100,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480108,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480115,473640
S,SS,NEW,300,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480121,473640
S,SS,NEW,200,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,28,480159,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480297,473640
S,SS,NEW,300,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480306,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480315,473640
S,SS,NEW,200,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480324,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480327,0
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480331,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480336,473640
S,SS,NEW,200,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480365,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,29,480367,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,30,480413,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,31,480550,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481117,473640
S,SS,NEW,300,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481126,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481137,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481144,473640
S,SS,NEW,200,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481150,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481154,0
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481159,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481175,473640
S,SS,NEW,200,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,34,481177,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,35,481337,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,39,481907,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,39,481915,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482621,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482634,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482642,473640
S,SS,NEW,100,8.210,8.21,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482645,473640
S,SS,NEW,200,8.200,8.20,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482650,473640
S,SS,NEW,500,8.200,8.20,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482658,0
S,SS,NEW,100,8.200,8.20,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482669,473640
S,SS,NEW,100,8.200,8.20,8.2200000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,46,482683,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,47,482833,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,47,482842,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,49,483102,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,51,483529,473640
S,SS,NEW,200,8.200,8.20,8.2100000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,54,483934,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,54,483946,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:19,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,54,483954,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:20,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,11,485645,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:20,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,18,487229,473640
S,SS,NEW,100,8.200,8.20,8.2100000,1406,191706149900004,11:21,ContraSSFREX,0704,PerUnit,TERM,0.03000,EEFFGG,1706149900004,MSCO,32,496682,0
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502205,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502214,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502220,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502234,854300
CERS,SS,NEW,200,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502241,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502253,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502260,854300
CERS,SS,NEW,200,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502264,854300
CERS,SS,NEW,100,2.350,2.35,2.3500000,1406,191706149900004,11:22,ContraSSFREX,0704,PerUnit,TERM,0.01000,AABBC,1706149900003,CERS,24,502268,854300
